Trafikkregistreringspunkt;Navn;Vegreferanse;Fra;Til;Dato;Felt;Trafikkmengde;Dekningsgrad (%);Antall timer total;Antall timer inkludert;Antall timer ugyldig;Ikke gyldig lengde;Lengdekvalitetsgrad (%);< 5,6m;>= 5,6m;5,6m - 7,6m;7,6m - 12,5m;12,5m - 16,0m;>= 16,0m;16,0m - 24,0m;>= 24,0m
79743V1125914;TromsÃ¸brua;FV862 S1D1 m1705;2022-06-25T00:00+02:00;2022-06-26T00:00+02:00;25.06.2022;Totalt i retning TROMSDALEN;8697;100;24;24;0;1;99,99;7868;828;368;166;270;24;24;0
79743V1125914;TromsÃ¸brua;FV862 S1D1 m1705;2022-06-25T00:00+02:00;2022-06-26T00:00+02:00;25.06.2022;Totalt i retning TROMSÃ˜YA;8387;100;24;24;0;3;99,96;7866;518;154;118;237;9;7;2
79743V1125914;TromsÃ¸brua;FV862 S1D1 m1705;2022-06-25T00:00+02:00;2022-06-26T00:00+02:00;25.06.2022;Totalt;17084;100;24;24;0;4;99,98;15734;1346;522;284;507;33;31;2
79743V1125914;TromsÃ¸brua;FV862 S1D1 m1705;2022-06-26T00:00+02:00;2022-06-27T00:00+02:00;26.06.2022;1;8816;100;24;24;0;40;99,55;8299;477;162;124;181;10;10;0
79743V1125914;TromsÃ¸brua;FV862 S1D1 m1705;2022-06-26T00:00+02:00;2022-06-27T00:00+02:00;26.06.2022;2;8402;100;24;24;0;1;99,99;7712;689;318;127;222;22;22;0
79743V1125914;TromsÃ¸brua;FV862 S1D1 m1705;2022-06-26T00:00+02:00;2022-06-27T00:00+02:00;26.06.2022;Totalt i retning TROMSDALEN;8404;100;24;24;0;1;99,99;7711;692;319;130;221;22;22;0
79743V1125914;TromsÃ¸brua;FV862 S1D1 m1705;2022-06-26T00:00+02:00;2022-06-27T00:00+02:00;26.06.2022;Totalt i retning TROMSÃ˜YA;8814;100;24;24;0;40;99,55;8300;474;161;121;182;10;10;0
79743V1125914;TromsÃ¸brua;FV862 S1D1 m1705;2022-06-26T00:00+02:00;2022-06-27T00:00+02:00;26.06.2022;Totalt;17218;100;24;24;0;41;99,76;16011;1166;480;251;403;32;32;0
79743V1125914;TromsÃ¸brua;FV862 S1D1 m1705;2022-06-27T00:00+02:00;2022-06-28T00:00+02:00;27.06.2022;1;10792;100;24;24;0;18;99,83;10061;713;226;211;255;21;20;1
79743V1125914;TromsÃ¸brua;FV862 S1D1 m1705;2022-06-27T00:00+02:00;2022-06-28T00:00+02:00;27.06.2022;2;10643;100;24;24;0;0;100;9452;1191;519;313;280;79;79;0
79743V1125914;TromsÃ¸brua;FV862 S1D1 m1705;2022-06-27T00:00+02:00;2022-06-28T00:00+02:00;27.06.2022;Totalt i retning TROMSDALEN;10652;100;24;24;0;0;100;9454;1198;524;315;280;79;79;0
79743V1125914;TromsÃ¸brua;FV862 S1D1 m1705;2022-06-27T00:00+02:00;2022-06-28T00:00+02:00;27.06.2022;Totalt i retning TROMSÃ˜YA;10783;100;24;24;0;18;99,83;10059;706;221;209;255;21;20;1
79743V1125914;TromsÃ¸brua;FV862 S1D1 m1705;2022-06-27T00:00+02:00;2022-06-28T00:00+02:00;27.06.2022;Totalt;21435;100;24;24;0;18;99,92;19513;1904;745;524;535;100;99;1
79743V1125914;TromsÃ¸brua;FV862 S1D1 m1705;2022-06-28T00:00+02:00;2022-06-29T00:00+02:00;28.06.2022;1;10774;100;24;24;0;19;99,82;10051;704;246;164;267;27;25;2
79743V1125914;TromsÃ¸brua;FV862 S1D1 m1705;2022-06-28T00:00+02:00;2022-06-29T00:00+02:00;28.06.2022;2;10544;100;24;24;0;3;99,97;9383;1158;517;259;322;60;60;0
79743V1125914;TromsÃ¸brua;FV862 S1D1 m1705;2022-06-28T00:00+02:00;2022-06-29T00:00+02:00;28.06.2022;Totalt i retning TROMSDALEN;10550;100;24;24;0;3;99,97;9383;1164;519;263;322;60;60;0
79743V1125914;TromsÃ¸brua;FV862 S1D1 m1705;2022-06-28T00:00+02:00;2022-06-29T00:00+02:00;28.06.2022;Totalt i retning TROMSÃ˜YA;10768;100;24;24;0;19;99,82;10051;698;244;160;267;27;25;2
79743V1125914;TromsÃ¸brua;FV862 S1D1 m1705;2022-06-28T00:00+02:00;2022-06-29T00:00+02:00;28.06.2022;Totalt;21318;100;24;24;0;22;99,9;19434;1862;763;423;589;87;85;2
79743V1125914;TromsÃ¸brua;FV862 S1D1 m1705;2022-06-29T00:00+02:00;2022-06-30T00:00+02:00;29.06.2022;1;10888;100;24;24;0;19;99,83;10156;713;263;178;251;21;16;5
79743V1125914;TromsÃ¸brua;FV862 S1D1 m1705;2022-06-29T00:00+02:00;2022-06-30T00:00+02:00;29.06.2022;2;10933;100;24;24;0;0;100;9764;1169;499;292;298;80;77;3
79743V1125914;TromsÃ¸brua;FV862 S1D1 m1705;2022-06-29T00:00+02:00;2022-06-30T00:00+02:00;29.06.2022;Totalt i retning TROMSDALEN;10939;100;24;24;0;0;100;9763;1176;500;297;298;81;78;3
79743V1125914;TromsÃ¸brua;FV862 S1D1 m1705;2022-06-29T00:00+02:00;2022-06-30T00:00+02:00;29.06.2022;Totalt i retning TROMSÃ˜YA;10882;100;24;24;0;19;99,83;10157;706;262;173;251;20;15;5
79743V1125914;TromsÃ¸brua;FV862 S1D1 m1705;2022-06-29T00:00+02:00;2022-06-30T00:00+02:00;29.06.2022;Totalt;21821;100;24;24;0;19;99,91;19920;1882;762;470;549;101;93;8
79743V1125914;TromsÃ¸brua;FV862 S1D1 m1705;2022-06-30T00:00+02:00;2022-07-01T00:00+02:00;30.06.2022;1;10657;100;24;24;0;16;99,85;9868;773;270;197;280;26;24;2
79743V1125914;TromsÃ¸brua;FV862 S1D1 m1705;2022-06-30T00:00+02:00;2022-07-01T00:00+02:00;30.06.2022;2;11404;100;24;24;0;1;99,99;10043;1360;615;360;310;75;74;1
79743V1125914;TromsÃ¸brua;FV862 S1D1 m1705;2022-06-30T00:00+02:00;2022-07-01T00:00+02:00;30.06.2022;Totalt i retning TROMSDALEN;11409;100;24;24;0;1;99,99;10045;1363;618;360;310;75;74;1
79743V1125914;TromsÃ¸brua;FV862 S1D1 m1705;2022-06-30T00:00+02:00;2022-07-01T00:00+02:00;30.06.2022;Totalt i retning TROMSÃ˜YA;10652;100;24;24;0;16;99,85;9866;770;267;197;280;26;24;2
79743V1125914;TromsÃ¸brua;FV862 S1D1 m1705;2022-06-30T00:00+02:00;2022-07-01T00:00+02:00;30.06.2022;Totalt;22061;100;24;24;0;17;99,92;19911;2133;885;557;590;101;98;3
79743V1125914;TromsÃ¸brua;FV862 S1D1 m1705;2022-07-01T00:00+02:00;2022-07-02T00:00+02:00;01.07.2022;1;9620;100;24;24;0;12;99,88;8942;666;228;176;252;10;10;0
79743V1125914;TromsÃ¸brua;FV862 S1D1 m1705;2022-07-01T00:00+02:00;2022-07-02T00:00+02:00;01.07.2022;2;10758;100;24;24;0;1;99,99;9478;1279;588;327;309;55;54;1
79743V1125914;TromsÃ¸brua;FV862 S1D1 m1705;2022-07-01T00:00+02:00;2022-07-02T00:00+02:00;01.07.2022;Totalt i retning TROMSDALEN;10766;100;24;24;0;1;99,99;9482;1283;589;329;309;56;55;1
79743V1125914;TromsÃ¸brua;FV862 S1D1 m1705;2022-07-01T00:00+02:00;2022-07-02T00:00+02:00;01.07.2022;Totalt i retning TROMSÃ˜YA;9612;100;24;24;0;12;99,88;8938;662;227;174;252;9;9;0
79743V1125914;TromsÃ¸brua;FV862 S1D1 m1705;2022-07-01T00:00+02:00;2022-07-02T00:00+02:00;01.07.2022;Totalt;20378;100;24;24;0;13;99,94;18420;1945;816;503;561;65;64;1
79743V1125914;TromsÃ¸brua;FV862 S1D1 m1705;2022-07-02T00:00+02:00;2022-07-03T00:00+02:00;02.07.2022;1;7239;100;24;24;0;6;99,92;6814;419;147;83;184;5;4;1
79743V1125914;TromsÃ¸brua;FV862 S1D1 m1705;2022-07-02T00:00+02:00;2022-07-03T00:00+02:00;02.07.2022;2;7515;100;24;24;0;18;99,76;6840;657;303;134;195;25;24;1
79743V1125914;TromsÃ¸brua;FV862 S1D1 m1705;2022-07-02T00:00+02:00;2022-07-03T00:00+02:00;02.07.2022;Totalt i retning TROMSDALEN;7520;100;24;24;0;18;99,76;6840;662;306;136;195;25;24;1
79743V1125914;TromsÃ¸brua;FV862 S1D1 m1705;2022-07-02T00:00+02:00;2022-07-03T00:00+02:00;02.07.2022;Totalt i retning TROMSÃ˜YA;7234;100;24;24;0;6;99,92;6814;414;144;81;184;5;4;1
79743V1125914;TromsÃ¸brua;FV862 S1D1 m1705;2022-07-02T00:00+02:00;2022-07-03T00:00+02:00;02.07.2022;Totalt;14754;100;24;24;0;24;99,84;13654;1076;450;217;379;30;28;2
79743V1125914;TromsÃ¸brua;FV862 S1D1 m1705;2022-07-03T00:00+02:00;2022-07-04T00:00+02:00;03.07.2022;1;7511;100;24;24;0;8;99,89;7037;466;156;121;180;9;9;0
79743V1125914;TromsÃ¸brua;FV862 S1D1 m1705;2022-07-03T00:00+02:00;2022-07-04T00:00+02:00;03.07.2022;2;6795;100;24;24;0;16;99,76;6163;616;295;125;172;24;24;0
79743V1125914;TromsÃ¸brua;FV862 S1D1 m1705;2022-07-03T00:00+02:00;2022-07-04T00:00+02:00;03.07.2022;Totalt i retning TROMSDALEN;6808;100;24;24;0;16;99,76;6170;622;295;128;174;25;25;0
79743V1125914;TromsÃ¸brua;FV862 S1D1 m1705;2022-07-03T00:00+02:00;2022-07-04T00:00+02:00;03.07.2022;Totalt i retning TROMSÃ˜YA;7498;100;24;24;0;8;99,89;7030;460;156;118;178;8;8;0
79743V1125914;TromsÃ¸brua;FV862 S1D1 m1705;2022-07-03T00:00+02:00;2022-07-04T00:00+02:00;03.07.2022;Totalt;14306;100;24;24;0;24;99,83;13200;1082;451;246;352;33;33;0
79743V1125914;TromsÃ¸brua;FV862 S1D1 m1705;2022-07-04T00:00+02:00;2022-07-05T00:00+02:00;04.07.2022;1;9752;100;24;24;0;18;99,82;9010;724;249;194;262;19;18;1
79743V1125914;TromsÃ¸brua;FV862 S1D1 m1705;2022-07-04T00:00+02:00;2022-07-05T00:00+02:00;04.07.2022;2;9519;100;24;24;0;0;100;8289;1230;553;301;297;79;79;0
79743V1125914;TromsÃ¸brua;FV862 S1D1 m1705;2022-07-04T00:00+02:00;2022-07-05T00:00+02:00;04.07.2022;Totalt i retning TROMSDALEN;9522;100;24;24;0;0;100;8290;1232;553;303;297;79;79;0
79743V1125914;TromsÃ¸brua;FV862 S1D1 m1705;2022-07-04T00:00+02:00;2022-07-05T00:00+02:00;04.07.2022;Totalt i retning TROMSÃ˜YA;9749;100;24;24;0;18;99,82;9009;722;249;192;262;19;18;1
79743V1125914;TromsÃ¸brua;FV862 S1D1 m1705;2022-07-04T00:00+02:00;2022-07-05T00:00+02:00;04.07.2022;Totalt;19271;100;24;24;0;18;99,91;17299;1954;802;495;559;98;97;1
79743V1125914;TromsÃ¸brua;FV862 S1D1 m1705;2022-07-05T00:00+02:00;2022-07-06T00:00+02:00;05.07.2022;1;9196;100;24;24;0;15;99,84;8539;642;209;169;246;18;17;1
79743V1125914;TromsÃ¸brua;FV862 S1D1 m1705;2022-07-05T00:00+02:00;2022-07-06T00:00+02:00;05.07.2022;2;9235;100;24;24;0;1;99,99;8117;1117;529;273;259;56;55;1
79743V1125914;TromsÃ¸brua;FV862 S1D1 m1705;2022-07-05T00:00+02:00;2022-07-06T00:00+02:00;05.07.2022;Totalt i retning TROMSDALEN;9242;100;24;24;0;2;99,98;8119;1121;531;275;259;56;55;1
79743V1125914;TromsÃ¸brua;FV862 S1D1 m1705;2022-07-05T00:00+02:00;2022-07-06T00:00+02:00;05.07.2022;Totalt i retning TROMSÃ˜YA;9189;100;24;24;0;14;99,85;8537;638;207;167;246;18;17;1
79743V1125914;TromsÃ¸brua;FV862 S1D1 m1705;2022-07-05T00:00+02:00;2022-07-06T00:00+02:00;05.07.2022;Totalt;18431;100;24;24;0;16;99,91;16656;1759;738;442;505;74;72;2
79743V1125914;TromsÃ¸brua;FV862 S1D1 m1705;2022-07-06T00:00+02:00;2022-07-07T00:00+02:00;06.07.2022;1;9507;100;24;24;0;12;99,87;8807;688;191;194;287;16;14;2
79743V1125914;TromsÃ¸brua;FV862 S1D1 m1705;2022-07-06T00:00+02:00;2022-07-07T00:00+02:00;06.07.2022;2;9602;100;24;24;0;5;99,95;8353;1244;553;307;314;70;70;0
79743V1125914;TromsÃ¸brua;FV862 S1D1 m1705;2022-07-06T00:00+02:00;2022-07-07T00:00+02:00;06.07.2022;Totalt i retning TROMSDALEN;9609;100;24;24;0;5;99,95;8354;1250;554;312;314;70;70;0
79743V1125914;TromsÃ¸brua;FV862 S1D1 m1705;2022-07-06T00:00+02:00;2022-07-07T00:00+02:00;06.07.2022;Totalt i retning TROMSÃ˜YA;9500;100;24;24;0;12;99,87;8806;682;190;189;287;16;14;2
79743V1125914;TromsÃ¸brua;FV862 S1D1 m1705;2022-07-06T00:00+02:00;2022-07-07T00:00+02:00;06.07.2022;Totalt;19109;100;24;24;0;17;99,91;17160;1932;744;501;601;86;84;2
79743V1125914;TromsÃ¸brua;FV862 S1D1 m1705;2022-07-07T00:00+02:00;2022-07-08T00:00+02:00;07.07.2022;1;9385;100;24;24;0;17;99,82;8681;687;230;180;259;18;14;4
79743V1125914;TromsÃ¸brua;FV862 S1D1 m1705;2022-07-07T00:00+02:00;2022-07-08T00:00+02:00;07.07.2022;2;9342;100;24;24;0;1;99,99;8187;1154;518;297;273;66;66;0
79743V1125914;TromsÃ¸brua;FV862 S1D1 m1705;2022-07-07T00:00+02:00;2022-07-08T00:00+02:00;07.07.2022;Totalt i retning TROMSDALEN;9351;100;24;24;0;3;99,97;8190;1158;519;300;273;66;66;0
79743V1125914;TromsÃ¸brua;FV862 S1D1 m1705;2022-07-07T00:00+02:00;2022-07-08T00:00+02:00;07.07.2022;Totalt i retning TROMSÃ˜YA;9376;100;24;24;0;15;99,84;8678;683;229;177;259;18;14;4
79743V1125914;TromsÃ¸brua;FV862 S1D1 m1705;2022-07-07T00:00+02:00;2022-07-08T00:00+02:00;07.07.2022;Totalt;18727;100;24;24;0;18;99,9;16868;1841;748;477;532;84;80;4
79743V1125914;TromsÃ¸brua;FV862 S1D1 m1705;2022-07-08T00:00+02:00;2022-07-09T00:00+02:00;08.07.2022;1;9072;100;24;24;0;13;99,86;8406;653;210;165;262;16;15;1
79743V1125914;TromsÃ¸brua;FV862 S1D1 m1705;2022-07-08T00:00+02:00;2022-07-09T00:00+02:00;08.07.2022;2;9588;100;24;24;0;1;99,99;8386;1201;554;330;285;32;32;0
79743V1125914;TromsÃ¸brua;FV862 S1D1 m1705;2022-07-08T00:00+02:00;2022-07-09T00:00+02:00;08.07.2022;Totalt i retning TROMSDALEN;9594;100;24;24;0;1;99,99;8387;1206;556;332;286;32;32;0
79743V1125914;TromsÃ¸brua;FV862 S1D1 m1705;2022-07-08T00:00+02:00;2022-07-09T00:00+02:00;08.07.2022;Totalt i retning TROMSÃ˜YA;9066;100;24;24;0;13;99,86;8405;648;208;163;261;16;15;1
79743V1125914;TromsÃ¸brua;FV862 S1D1 m1705;2022-07-08T00:00+02:00;2022-07-09T00:00+02:00;08.07.2022;Totalt;18660;100;24;24;0;14;99,92;16792;1854;764;495;547;48;47;1
79743V1125914;TromsÃ¸brua;FV862 S1D1 m1705;2022-07-09T00:00+02:00;2022-07-10T00:00+02:00;09.07.2022;1;7057;100;24;24;0;5;99,93;6645;407;146;81;175;5;5;0
79743V1125914;TromsÃ¸brua;FV862 S1D1 m1705;2022-07-09T00:00+02:00;2022-07-10T00:00+02:00;09.07.2022;2;7386;100;24;24;0;0;100;6718;668;302;132;220;14;14;0
79743V1125914;TromsÃ¸brua;FV862 S1D1 m1705;2022-07-09T00:00+02:00;2022-07-10T00:00+02:00;09.07.2022;Totalt i retning TROMSDALEN;7388;100;24;24;0;0;100;6718;670;302;134;220;14;14;0
79743V1125914;TromsÃ¸brua;FV862 S1D1 m1705;2022-07-09T00:00+02:00;2022-07-10T00:00+02:00;09.07.2022;Totalt i retning TROMSÃ˜YA;7055;100;24;24;0;5;99,93;6645;405;146;79;175;5;5;0
79743V1125914;TromsÃ¸brua;FV862 S1D1 m1705;2022-07-09T00:00+02:00;2022-07-10T00:00+02:00;09.07.2022;Totalt;14443;100;24;24;0;5;99,97;13363;1075;448;213;395;19;19;0
79743V1125914;TromsÃ¸brua;FV862 S1D1 m1705;2022-07-10T00:00+02:00;2022-07-11T00:00+02:00;10.07.2022;1;6952;100;24;24;0;3;99,96;6495;454;170;101;175;8;8;0
79743V1125914;TromsÃ¸brua;FV862 S1D1 m1705;2022-07-10T00:00+02:00;2022-07-11T00:00+02:00;10.07.2022;2;6605;100;24;24;0;0;100;6031;574;239;118;192;25;25;0
79743V1125914;TromsÃ¸brua;FV862 S1D1 m1705;2022-07-10T00:00+02:00;2022-07-11T00:00+02:00;10.07.2022;Totalt i retning TROMSDALEN;6607;100;24;24;0;0;100;6032;575;239;119;192;25;25;0
79743V1125914;TromsÃ¸brua;FV862 S1D1 m1705;2022-07-10T00:00+02:00;2022-07-11T00:00+02:00;10.07.2022;Totalt i retning TROMSÃ˜YA;6950;100;24;24;0;3;99,96;6494;453;170;100;175;8;8;0
79743V1125914;TromsÃ¸brua;FV862 S1D1 m1705;2022-07-10T00:00+02:00;2022-07-11T00:00+02:00;10.07.2022;Totalt;13557;100;24;24;0;3;99,98;12526;1028;409;219;367;33;33;0
79743V1125914;TromsÃ¸brua;FV862 S1D1 m1705;2022-07-11T00:00+02:00;2022-07-12T00:00+02:00;11.07.2022;1;8873;100;24;24;0;12;99,86;8176;685;233;172;264;16;15;1
79743V1125914;TromsÃ¸brua;FV862 S1D1 m1705;2022-07-11T00:00+02:00;2022-07-12T00:00+02:00;11.07.2022;2;8932;100;24;24;0;0;100;7802;1130;464;329;267;70;70;0
79743V1125914;TromsÃ¸brua;FV862 S1D1 m1705;2022-07-11T00:00+02:00;2022-07-12T00:00+02:00;11.07.2022;Totalt i retning TROMSDALEN;8937;100;24;24;0;0;100;7805;1132;465;330;267;70;70;0
79743V1125914;TromsÃ¸brua;FV862 S1D1 m1705;2022-07-11T00:00+02:00;2022-07-12T00:00+02:00;11.07.2022;Totalt i retning TROMSÃ˜YA;8868;100;24;24;0;12;99,86;8173;683;232;171;264;16;15;1
79743V1125914;TromsÃ¸brua;FV862 S1D1 m1705;2022-07-11T00:00+02:00;2022-07-12T00:00+02:00;11.07.2022;Totalt;17805;100;24;24;0;12;99,93;15978;1815;697;501;531;86;85;1
79743V1125914;TromsÃ¸brua;FV862 S1D1 m1705;2022-07-12T00:00+02:00;2022-07-13T00:00+02:00;12.07.2022;1;8568;100;24;24;0;10;99,88;7903;655;237;160;242;16;16;0
79743V1125914;TromsÃ¸brua;FV862 S1D1 m1705;2022-07-12T00:00+02:00;2022-07-13T00:00+02:00;12.07.2022;2;8517;100;24;24;0;1;99,99;7508;1008;453;251;261;43;43;0
79743V1125914;TromsÃ¸brua;FV862 S1D1 m1705;2022-07-12T00:00+02:00;2022-07-13T00:00+02:00;12.07.2022;Totalt i retning TROMSDALEN;8526;100;24;24;0;2;99,98;7509;1015;454;257;261;43;43;0
79743V1125914;TromsÃ¸brua;FV862 S1D1 m1705;2022-07-12T00:00+02:00;2022-07-13T00:00+02:00;12.07.2022;Totalt i retning TROMSÃ˜YA;8559;100;24;24;0;9;99,89;7902;648;236;154;242;16;16;0
79743V1125914;TromsÃ¸brua;FV862 S1D1 m1705;2022-07-12T00:00+02:00;2022-07-13T00:00+02:00;12.07.2022;Totalt;17085;100;24;24;0;11;99,94;15411;1663;690;411;503;59;59;0
79743V1125914;TromsÃ¸brua;FV862 S1D1 m1705;2022-07-13T00:00+02:00;2022-07-14T00:00+02:00;13.07.2022;1;8832;100;24;24;0;14;99,84;8181;637;208;156;254;19;18;1
79743V1125914;TromsÃ¸brua;FV862 S1D1 m1705;2022-07-13T00:00+02:00;2022-07-14T00:00+02:00;13.07.2022;2;8854;100;24;24;0;0;100;7820;1034;471;227;282;54;53;1
79743V1125914;TromsÃ¸brua;FV862 S1D1 m1705;2022-07-13T00:00+02:00;2022-07-14T00:00+02:00;13.07.2022;Totalt i retning TROMSDALEN;8862;100;24;24;0;0;100;7823;1039;472;229;283;55;54;1
79743V1125914;TromsÃ¸brua;FV862 S1D1 m1705;2022-07-13T00:00+02:00;2022-07-14T00:00+02:00;13.07.2022;Totalt i retning TROMSÃ˜YA;8824;100;24;24;0;14;99,84;8178;632;207;154;253;18;17;1
79743V1125914;TromsÃ¸brua;FV862 S1D1 m1705;2022-07-13T00:00+02:00;2022-07-14T00:00+02:00;13.07.2022;Totalt;17686;100;24;24;0;14;99,92;16001;1671;679;383;536;73;71;2
79743V1125914;TromsÃ¸brua;FV862 S1D1 m1705;2022-07-14T00:00+02:00;2022-07-15T00:00+02:00;14.07.2022;1;8724;100;24;24;0;12;99,86;8072;640;238;149;239;14;14;0
79743V1125914;TromsÃ¸brua;FV862 S1D1 m1705;2022-07-14T00:00+02:00;2022-07-15T00:00+02:00;14.07.2022;2;8674;100;24;24;0;1;99,99;7579;1094;491;273;268;62;61;1
79743V1125914;TromsÃ¸brua;FV862 S1D1 m1705;2022-07-14T00:00+02:00;2022-07-15T00:00+02:00;14.07.2022;Totalt i retning TROMSDALEN;8681;100;24;24;0;2;99,98;7581;1098;495;273;268;62;61;1
79743V1125914;TromsÃ¸brua;FV862 S1D1 m1705;2022-07-14T00:00+02:00;2022-07-15T00:00+02:00;14.07.2022;Totalt i retning TROMSÃ˜YA;8717;100;24;24;0;11;99,87;8070;636;234;149;239;14;14;0
79743V1125914;TromsÃ¸brua;FV862 S1D1 m1705;2022-07-14T00:00+02:00;2022-07-15T00:00+02:00;14.07.2022;Totalt;17398;100;24;24;0;13;99,93;15651;1734;729;422;507;76;75;1
79743V1125914;TromsÃ¸brua;FV862 S1D1 m1705;2022-07-15T00:00+02:00;2022-07-16T00:00+02:00;15.07.2022;1;8562;100;24;24;0;5;99,94;7924;633;225;151;243;14;14;0
79743V1125914;TromsÃ¸brua;FV862 S1D1 m1705;2022-07-15T00:00+02:00;2022-07-16T00:00+02:00;15.07.2022;2;8798;100;24;24;0;1;99,99;7722;1075;479;283;268;45;45;0
79743V1125914;TromsÃ¸brua;FV862 S1D1 m1705;2022-07-15T00:00+02:00;2022-07-16T00:00+02:00;15.07.2022;Totalt i retning TROMSDALEN;8804;100;24;24;0;1;99,99;7725;1078;479;285;269;45;45;0
79743V1125914;TromsÃ¸brua;FV862 S1D1 m1705;2022-07-15T00:00+02:00;2022-07-16T00:00+02:00;15.07.2022;Totalt i retning TROMSÃ˜YA;8556;100;24;24;0;5;99,94;7921;630;225;149;242;14;14;0
79743V1125914;TromsÃ¸brua;FV862 S1D1 m1705;2022-07-15T00:00+02:00;2022-07-16T00:00+02:00;15.07.2022;Totalt;17360;100;24;24;0;6;99,97;15646;1708;704;434;511;59;59;0
79743V1125914;TromsÃ¸brua;FV862 S1D1 m1705;2022-07-16T00:00+02:00;2022-07-17T00:00+02:00;16.07.2022;1;7059;100;24;24;0;5;99,93;6593;461;182;93;184;2;2;0
79743V1125914;TromsÃ¸brua;FV862 S1D1 m1705;2022-07-16T00:00+02:00;2022-07-17T00:00+02:00;16.07.2022;2;6972;100;24;24;0;0;100;6279;693;345;134;200;14;14;0
79743V1125914;TromsÃ¸brua;FV862 S1D1 m1705;2022-07-16T00:00+02:00;2022-07-17T00:00+02:00;16.07.2022;Totalt i retning TROMSDALEN;6975;100;24;24;0;0;100;6279;696;346;134;202;14;14;0
79743V1125914;TromsÃ¸brua;FV862 S1D1 m1705;2022-07-16T00:00+02:00;2022-07-17T00:00+02:00;16.07.2022;Totalt i retning TROMSÃ˜YA;7056;100;24;24;0;5;99,93;6593;458;181;93;182;2;2;0
79743V1125914;TromsÃ¸brua;FV862 S1D1 m1705;2022-07-16T00:00+02:00;2022-07-17T00:00+02:00;16.07.2022;Totalt;14031;100;24;24;0;5;99,96;12872;1154;527;227;384;16;16;0
79743V1125914;TromsÃ¸brua;FV862 S1D1 m1705;2022-07-17T00:00+02:00;2022-07-18T00:00+02:00;17.07.2022;1;6617;100;24;24;0;0;100;6166;451;141;120;187;3;3;0
79743V1125914;TromsÃ¸brua;FV862 S1D1 m1705;2022-07-17T00:00+02:00;2022-07-18T00:00+02:00;17.07.2022;2;6160;100;24;24;0;1;99,98;5616;543;236;97;191;19;19;0
79743V1125914;TromsÃ¸brua;FV862 S1D1 m1705;2022-07-17T00:00+02:00;2022-07-18T00:00+02:00;17.07.2022;Totalt i retning TROMSDALEN;6162;100;24;24;0;1;99,98;5617;544;236;97;192;19;19;0
79743V1125914;TromsÃ¸brua;FV862 S1D1 m1705;2022-07-17T00:00+02:00;2022-07-18T00:00+02:00;17.07.2022;Totalt i retning TROMSÃ˜YA;6615;100;24;24;0;0;100;6165;450;141;120;186;3;3;0
79743V1125914;TromsÃ¸brua;FV862 S1D1 m1705;2022-07-17T00:00+02:00;2022-07-18T00:00+02:00;17.07.2022;Totalt;12777;100;24;24;0;1;99,99;11782;994;377;217;378;22;22;0
79743V1125914;TromsÃ¸brua;FV862 S1D1 m1705;2022-07-18T00:00+02:00;2022-07-19T00:00+02:00;18.07.2022;1;8579;100;24;24;0;18;99,79;7924;637;213;157;247;20;20;0
79743V1125914;TromsÃ¸brua;FV862 S1D1 m1705;2022-07-18T00:00+02:00;2022-07-19T00:00+02:00;18.07.2022;2;8701;100;24;24;0;2;99,98;7624;1075;457;290;261;67;67;0
79743V1125914;TromsÃ¸brua;FV862 S1D1 m1705;2022-07-18T00:00+02:00;2022-07-19T00:00+02:00;18.07.2022;Totalt i retning TROMSDALEN;8706;100;24;24;0;2;99,98;7627;1077;457;292;261;67;67;0
79743V1125914;TromsÃ¸brua;FV862 S1D1 m1705;2022-07-18T00:00+02:00;2022-07-19T00:00+02:00;18.07.2022;Totalt i retning TROMSÃ˜YA;8574;100;24;24;0;18;99,79;7921;635;213;155;247;20;20;0
79743V1125914;TromsÃ¸brua;FV862 S1D1 m1705;2022-07-18T00:00+02:00;2022-07-19T00:00+02:00;18.07.2022;Totalt;17280;100;24;24;0;20;99,88;15548;1712;670;447;508;87;87;0
79743V1125914;TromsÃ¸brua;FV862 S1D1 m1705;2022-07-19T00:00+02:00;2022-07-20T00:00+02:00;19.07.2022;1;8633;100;24;24;0;13;99,85;7998;622;192;172;247;11;9;2
79743V1125914;TromsÃ¸brua;FV862 S1D1 m1705;2022-07-19T00:00+02:00;2022-07-20T00:00+02:00;19.07.2022;2;8699;100;24;24;0;0;100;7674;1025;453;271;264;37;37;0
79743V1125914;TromsÃ¸brua;FV862 S1D1 m1705;2022-07-19T00:00+02:00;2022-07-20T00:00+02:00;19.07.2022;Totalt i retning TROMSDALEN;8706;100;24;24;0;0;100;7674;1032;454;276;265;37;37;0
79743V1125914;TromsÃ¸brua;FV862 S1D1 m1705;2022-07-19T00:00+02:00;2022-07-20T00:00+02:00;19.07.2022;Totalt i retning TROMSÃ˜YA;8626;100;24;24;0;13;99,85;7998;615;191;167;246;11;9;2
79743V1125914;TromsÃ¸brua;FV862 S1D1 m1705;2022-07-19T00:00+02:00;2022-07-20T00:00+02:00;19.07.2022;Totalt;17332;100;24;24;0;13;99,92;15672;1647;645;443;511;48;46;2
79743V1125914;TromsÃ¸brua;FV862 S1D1 m1705;2022-07-20T00:00+02:00;2022-07-21T00:00+02:00;20.07.2022;1;8515;100;24;24;0;9;99,89;7893;613;193;160;254;6;6;0
